filename,elapsed time,result,cpu time,parse time,solve time,solve time det,optimization time,top-down time,top-down time det,bottom-up solve time,bottom-up solve time det,conflict analysis time,learned minimize time,propagation time,constraint cleanup time,inprocessing time,garbage collection time,constraint learning time,time spent in activity heuristic,at-most-one detection time,at-most-one detection time det,time spent in lift degree optimization,number of lifted degrees,LP solve time,LP total time,LP total time det,cores,solutions,propagations,decisions,conflicts,restarts,inprocessing phases,original variables,auxiliary variables,input clauses,input cardinalities,input general constraints,input length average,input degree average,input strength average,learned clauses,learned cardinalities,learned general constraints,learned length average,learned degree average,learned strength average,learned LBD average,unit literals derived,pure literals,constraints satisfied at root,constraints simplified during database reduction,small coef constraints,large coef constraints,arbitrary coef constraints,probing calls,probing inprocessing time,unit lits due to probing,equalities due to probing,implications added due to probing,max implications in memory due to probing,detected at-most-ones,units derived during at-most-one detection,resolve steps,self-subsumptions,gcd simplifications,detected cardinalities,weakened non-implied,weakened non-implying,number of multiply-weakens on reason,number of multiply-weakens on conflict,number of direct multiply-weakens,number of indirect multiply-weakens,clausal propagations,cardinality propagations,watched propagations,counting propagations,watch lookups,watch backjump lookups,watch checks,propagation checks,blocking literal success,blocking literal fails,literal additions,saturation steps,unknown literals rounded up,trail pops,formula constraints,dominance breaking constraints,learned constraints,bound constraints,core-guided constraints,reduced constraints,encountered formula constraints,encountered dominance breaking constraints,encountered learned constraints,encountered bound constraints,encountered core-guided constraints,encountered reduced constraints,encountered detected at-most-ones,encountered detected equalities,encountered detected implications,CG unit cores,CG non-clausal cores,best upper bound,best lower bound,LP relaxation objective,LP constraints added,LP constraints removed,LP pivots,LP approximate operations,LP literal additions,LP calls,LP optimalities,LP no pivot count,LP infeasibilities,LP Farkas constraints,LP dual constraints,LP basis resets,LP cycling count,LP singular count,LP no primal count,LP no dual count,LP no farkas count,LP other issue count,LP Gomory cuts,LP learned cuts,LP deleted cuts,LP encountered Gomory constraints,LP encountered Farkas constraints,LP encountered dual constraints
normalized-cc.opb.xz,0.16712212562561035,OPTIMUM FOUND,0.0916192,0.00252679,0.0890022,0.0737117,0.060437,0.00688471,0.0564687,0.0216805,0.0152267,0.0223351,2.4124e-05,0.0395953,0,0.00202175,0,0.0195532,0.00165754,0.0012106,0.000486177,0,0,0.01,0.0175609,0.00802338,1,5,23112,1946,592,4,0,133,1,316,1,12,6.72036,99.8359,0.426325,202,0,414,32.4497,2.25959e+09,0.378558,12.3068,12,0,13,0,426,0,0,498,8.7227e-05,0,10,3,169,0,0,3146,29,214,0,26738,0,0,0,0,0,8155,0,12267,0,105524,16066,1163953,305966,1998,711,69731,186466,0,25638,210,106,592,11,2,0,1560,76,1064,59,0,0,0,0,39,1,0,1567,1567,1560.5,197,0,451,389047,4606,23,3,1,20,19,2,0,0,0,0,0,0,0,0,0,0,0,346,2
normalized-10_20.opb.xz,0.10020279884338379,OPTIMUM FOUND,0.0829327,0.00258908,0.0802583,0.0719204,0.0479891,0.00841028,0.0430337,0.0238589,0.0233105,0.0171606,2.0657e-05,0.0372067,0,0.00424617,0,0.0167097,0.00211832,0.00232726,0.00180379,0,0,0,0.0184277,0.00730069,0,12,21892,2268,299,2,0,210,0,1120,20,24,6.56357,2064.49,0.508603,36,42,274,57.9631,1.88277e+09,0.584895,12.9091,134,0,0,0,298,0,0,851,0.000752048,60,0,0,582,40,0,2660,22,46,2,27904,0,0,0,0,0,10458,7184,3650,0,119556,36183,1273166,386686,272,218,52967,164330,0,24328,240,900,301,24,0,0,2061,0,347,72,0,0,0,0,0,0,0,8034,8034,8034,240,0,433,414020,3940,11,4,0,7,7,4,0,0,0,0,0,0,0,0,0,0,0,167,13
normalized-8_16.opb.xz,0.07373809814453125,OPTIMUM FOUND,0.0573088,0.00180926,0.0554141,0.0414048,0.0295311,0.0101349,0.0254374,0.0157482,0.0117143,0.0122159,9.033e-06,0.0244621,0,0.00237964,0,0.0117357,0.00123574,0.001404,0.000973932,0,0,0.01,0.013677,0.00418945,1,23,14897,2445,289,2,0,136,1,592,17,49,11.9909,3678.21,0.526012,43,34,265,37.2632,1.74783e+09,0.509953,11.0643,121,0,0,0,314,0,0,564,0.000587643,53,0,0,356,32,0,1759,60,57,2,14004,0,0,0,0,0,6443,3653,3873,0,58887,11651,424595,158313,685,593,33772,110445,0,17514,160,448,292,48,2,0,1150,0,411,56,4,0,0,0,0,0,0,5852,5852,5763,160,0,281,184752,2482,18,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,78,60
normalized-mult_diagcomm_opt_less_teq_nbits_15.opb.xz,512.9711520671844,OPTIMUM FOUND,512.951,0.0217758,512.929,493.609,0.24584,252.256,255.26,260.426,238.222,48.011,0.187401,450.885,1.13572,3.0689,0.039036,13.2944,0.951085,3.06479,4.32701,0,0,35.25,37.9918,49.4378,4,1,30592338,338038,129879,349,20,1410,3,2723,3,1322,3.33745,592675,0.472085,138174,14,111117,117.001,4.92031e+08,0.199276,17.1881,10,0,0,26520,112439,0,0,166014,0.0790363,0,322,560,3922,0,0,8088415,1150507,9849,13,7417771,0,0,0,0,0,13028630,11572,17406074,0,3447964938,2473736645,15251480472,33365236263,45904804,46875001,100442025,265446098,0,31060245,3963,60,144244,18,7,99109,5583374,0,1461051,43181,302,6354,0,281436,496890,0,0,0,0,nan,2820,0,865079,7486000768,7087499,3611,291,288,3116,3909,327,242,137,13,0,0,41,51,0,0,0,0,206302,9525
normalized-libpango-perl.cudf.trendy.opb.xz,19.458956956863403,OPTIMUM FOUND,17.9796,0.386906,17.5927,11.1365,10.1834,3.63338,1.39208,3.7759,1.39892,0.0954636,0.00220297,5.97466,0,8.64302,0,0.453231,0.940223,0.190952,0.356218,0,0,0.08,0.565382,3.51381,240,213,8055845,3092741,1750,11,0,21101,62,4465469,1630,727,2.66247,1.32383e+09,0.496932,1876,31,30,28.3294,7.96496e+07,0.51401,2.30201,16538,0,152456,0,273,484,0,907,0.0432587,885,256,36,5814,5,124,5550,97,3,0,56301,0,0,0,0,0,6884334,570250,381548,0,9801395,614429,17865447,638357924,0,0,116554,26337226,0,11133834,99894,4367060,1819,728,144,0,5221,3,248,44,14,0,0,1,19,180,0,3256361088356,3256361088356,nan,96721,0,2000,652458000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normalized-knapPI_14_50_1000_5_-3237.opb.xz,0.10938119888305664,OPTIMUM FOUND,0.0833974,0.000559368,0.0828039,0.159878,0.045185,0.0263998,0.0272296,0.0112191,0.0311219,0.00204582,1.006e-05,0.0602547,0,0.0433561,0,0.00150846,0.000254198,0.0433238,0.100089,0,0,0,0.0204376,0.0123984,2,7,455568,3359,103,1,0,250,308,188,216,153,99.8438,663.517,0.545617,23,37,114,47.2184,3.215e+09,0.58219,24.1839,545,0,0,0,267,0,0,2366,0.000161604,4,0,0,2383,31,0,417,14,32,6,1874,0,0,0,0,0,316,20,454774,0,67931,19554,1375067,3204557,186,135,48812,226625,0,458487,1,0,105,10,546,0,58,0,151,69,25,0,0,0,0,1,213,-5737,-5737,-5796.57,1,0,62,32305,9498,62,55,27,7,7,29,0,0,0,0,0,0,0,0,0,0,0,113,1
normalized-minisat50_6_9_2_mh.opb.xz,408.4893362522125,SATISFIABLE,407.298,2.99517,404.303,415.54,139.823,140.526,129.216,123.953,129.106,95.9247,0.171401,171.229,3.77347,11.9948,1.31369,77.7334,6.27112,6.99196,7.64553,0,0,12.64,32.7711,39.6513,0,123,147125042,223533,6658,30,2,250200,0,3621029,136,124537,10.4199,4.8434e+06,0.495241,2446,1884,8014,13071.6,3.63294e+10,0.627836,26.8457,7836,7400,810,24535,132552,0,0,4005,2.53753,100,67,49,143190,31,0,210760,15374,194,1,144523624,0,0,0,0,0,63347375,2311607,80128639,0,249188938,169364260,22114997934,12458187394,29543927,21981863,203939200,843985737,0,147347447,618920,3119136,12230,246,0,0,197042,17,12161,1379,0,0,0,31,32,0,0,56573015,-50,nan,610308,0,3827,7263648004,414050,9,4,0,4,7,8,0,0,0,0,0,0,0,0,0,0,0,18,80
normalized-factor-size=9-P=41-Q=347.opb.xz,0.10374259948730469,OPTIMUM FOUND,0.0255087,0.00229195,0.0231255,0.0100659,0.010167,0.00654562,0.00341343,0.00641297,0.00281173,0.00590054,0.000110993,0.00693859,0,0.00420385,0,0.00291549,0.000522179,0.00401816,0.00268334,0,0,0,0.0111427,0.00121064,5,1,10683,751,77,0,0,99,4,248,3,9,3.03077,1007.33,0.450174,17,14,65,21.8438,2.77577e+07,0.308962,4.70833,94,0,12,0,74,0,0,645,0.000179976,0,3,0,573,14,0,1481,150,61,0,1641,0,0,0,0,0,9283,477,643,0,22541,4126,31606,59587,586,743,10124,22166,0,11419,245,0,80,7,8,0,1373,0,87,1,3,0,9,0,0,2,0,41,41,27.8415,233,0,198,140196,354,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8
normalized-simp-nonunif-100_100.12.opb.xz,15.379115104675293,OPTIMUM FOUND,14.7489,8.40917,6.33971,5.90674,4.75484,0.835878,0.203443,0.748997,0.233587,0.274713,0.00281597,1.32372,0,3.34021,0,0.045504,0.284981,0.2606,0.173685,0,0,0.23,2.30664,3.72696,35,51,1908380,130598,1870,12,0,25484,36,793169,3971,8,2.10597,1.01288,0.494536,1914,39,12,50.485,2.1883,0.117343,19.2097,12092,10,20785,0,20,0,0,1626,0.0534176,14,17,47,13134,23,4,64521,11429,0,0,982,0,0,0,0,0,1877584,7523,955,0,2206578,1518,1951697,1959727,1566,1518,476984,9265240,0,2028760,162180,634711,1881,170,77,0,60579,48,3462,10,221,0,13,0,188,2,0,41,41,nan,141807,0,2000,692036000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normalized-aries-da_network_20_2__17_12__128.opb.xz,1.2989232540130615,OPTIMUM FOUND,1.27892,0.0434549,1.23537,2.4507,0.0777661,0.52658,1.06433,0.631023,1.25472,0.319109,0.0591471,0.546074,0,0.0505531,0,0.305714,0.0451878,0.0305928,0.100062,0,0,0.15,0.24811,0.245215,0,6,740887,120614,711,5,0,5138,0,2,42,48,889.435,2.54909e+07,0.779112,69,18,676,1336.57,9.39437e+10,0.31551,44.983,4753,0,0,0,724,0,0,2227,0.00308344,898,0,0,5262,14,0,3025,129,31,1,832133,0,0,0,0,0,570,418727,287116,0,519572,114563,66329491,45848456,21432,77387,2835412,6939639,0,857461,80,0,712,12,0,0,1680,0,989,131,0,0,1,0,0,0,0,46877,46877,18763,80,0,208,6289728,164206,189,171,154,18,18,19,0,0,0,0,0,0,0,0,0,0,0,140,84
