filename,elapsed time,result,cpu time,parse time,solve time,solve time det,optimization time,top-down time,top-down time det,bottom-up solve time,bottom-up solve time det,conflict analysis time,learned minimize time,propagation time,constraint cleanup time,inprocessing time,garbage collection time,constraint learning time,time spent in activity heuristic,at-most-one detection time,at-most-one detection time det,time spent in lift degree optimization,number of lifted degrees,LP solve time,LP total time,LP total time det,cores,solutions,propagations,decisions,conflicts,restarts,inprocessing phases,original variables,auxiliary variables,input clauses,input cardinalities,input general constraints,input length average,input degree average,input strength average,learned clauses,learned cardinalities,learned general constraints,learned length average,learned degree average,learned strength average,learned LBD average,unit literals derived,pure literals,constraints satisfied at root,constraints simplified during database reduction,small coef constraints,large coef constraints,arbitrary coef constraints,probing calls,probing inprocessing time,unit lits due to probing,equalities due to probing,implications added due to probing,max implications in memory due to probing,detected at-most-ones,units derived during at-most-one detection,resolve steps,self-subsumptions,gcd simplifications,detected cardinalities,weakened non-implied,weakened non-implying,number of multiply-weakens on reason,number of multiply-weakens on conflict,number of direct multiply-weakens,number of indirect multiply-weakens,clausal propagations,cardinality propagations,watched propagations,counting propagations,watch lookups,watch backjump lookups,watch checks,propagation checks,blocking literal success,blocking literal fails,literal additions,saturation steps,unknown literals rounded up,trail pops,formula constraints,dominance breaking constraints,learned constraints,bound constraints,core-guided constraints,reduced constraints,encountered formula constraints,encountered dominance breaking constraints,encountered learned constraints,encountered bound constraints,encountered core-guided constraints,encountered reduced constraints,encountered detected at-most-ones,encountered detected equalities,encountered detected implications,CG unit cores,CG non-clausal cores,best upper bound,best lower bound,LP relaxation objective,LP constraints added,LP constraints removed,LP pivots,LP approximate operations,LP literal additions,LP calls,LP optimalities,LP no pivot count,LP infeasibilities,LP Farkas constraints,LP dual constraints,LP basis resets,LP cycling count,LP singular count,LP no primal count,LP no dual count,LP no farkas count,LP other issue count,LP Gomory cuts,LP learned cuts,LP deleted cuts,LP encountered Gomory constraints,LP encountered Farkas constraints,LP encountered dual constraints
normalized-ECgrid3x80split.cnf-plain.pb.metafix.opb.xz,1.363105058670044,UNSATISFIABLE,1.32275,0.00363529,1.31907,0.676989,0.21025,1.10882,0.654608,0,0,0.478804,0.00710034,0.595363,0.0368992,0.00541209,0.0020282,0.109986,0.077713,0.00475856,0.00921727,0,0,0.02,0.162429,0.0758637,0,0,386697,78479,34734,124,6,481,0,1928,0,0,2.99896,1,0.333505,34792,2,6,8.81138,4.99306e+06,0.127334,5.12287,12,0,0,57,6,0,0,7039,0.000446775,0,1,0,7,0,0,259779,18091,1,0,0,0,0,0,0,0,351958,0,0,0,3915714,0,6834892,351958,0,0,2082804,1547163,0,499900,1928,0,34783,0,0,5,109686,0,150093,0,0,0,0,0,0,0,0,1,1,160.667,1922,0,2180,12565520,6365,7,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
normalized-hw256-vm95p-dec.opb.negationfix.opb.xz,184.0676863193512,OPTIMUM FOUND,172.384,2.39319,169.99,190.774,109.102,60.8883,95.5692,0,0,13.9812,0.0227657,22.208,11.6495,111,0,17.5984,3.58828,5.15673,15.562,0,0,0.61,2.06088,28.405,0,1,67949452,4273971,3239,15,1,661504,0,83958155,2583,1026,2.04692,14.444,0.500008,13,919,3226,11150.5,9.31753e+08,0.675398,59.5423,1672,256,2,768,4252,0,0,255745,0.00392574,0,0,0,249472,919,0,42129,57,57,0,29691050,0,0,0,0,0,74426,60807129,6814931,0,18128256,1805793,3791020685,1523489862,3356,2048,90770208,643449984,0,72224990,6192,83955316,3239,0,0,0,34430,0,7648,0,0,0,51,0,0,0,0,0,0,nan,5678,0,2000,5274344000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normalized-ash608gpia-3col.0.d.opb.xz,0.29189586639404297,UNSATISFIABLE,0.263807,0.10358,0.160192,0.930386,0.160192,0,0.000550843,0,0,0.000151876,2.907e-06,0.0325692,0,0.0612423,0,4.0691e-05,0.000418534,0.0575398,0.0608306,0,0,0.03,0.147369,0.838975,0,0,198832,16789,17,0,0,3651,0,4867,24748,0,2.87662,1.83566,0.632485,18,0,0,3.22222,1,0.422222,1.27778,105,3,0,0,0,0,0,16740,2.1975e-05,0,3,0,26914,0,0,255,4,0,0,1,0,0,0,0,0,228,198583,0,0,306706,0,115521,559458,0,0,823,170733,0,215535,25964,3648,18,0,0,0,233,0,22,0,0,0,0,0,0,0,0,1,1,nan,25964,0,2000,155784000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normalized-t2001.13queen13.1111222080.opb.xz,0.149979829788208,OPTIMUM FOUND,0.044786,0.000919108,0.0438328,0.0594053,0.00430702,0.0395257,0.0521594,0,0,0.0266222,2.3848e-05,0.00718002,0,0.00170774,0,0.00653026,0.00080311,0.00151357,0.00530732,0,0,0.01,0.00624767,0.00632446,0,1,34105,1523,387,2,0,169,0,30,70,1,11.9307,18.0297,0.655921,100,55,291,36.6345,1.48262e+09,0.431072,11.2063,1,0,0,0,292,0,0,700,3.2723e-05,0,0,0,1772,52,0,2994,59,43,0,27561,0,0,0,0,0,1404,28697,3255,0,58727,10720,546696,282427,1707,1036,70313,127953,0,36014,101,0,387,0,0,0,2302,0,546,0,0,0,0,0,0,0,0,0,0,13,101,0,235,283175,3729,7,1,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,146,0
normalized-j3044_7-sat.opb.xz,0.1686418056488037,OPTIMUM FOUND,0.12879,0.0333954,0.0953501,0.0432539,0.0945794,0.000770734,0.000475752,0,0,7.2074e-05,4.22e-07,0.039282,0,0.0917829,0,0.00016864,0.000339891,0.0909559,0.0360698,0,0,0,0.00373472,0.0011611,0,1,133892,3537,1,0,0,2666,0,4623,1,40,1.67946,1.07333,0.679471,16,42,2,7.51667,6.06649e+08,0.663231,4.75,2420,0,3932,0,42,0,0,3503,4.3917e-05,0,122,12,4533,42,25,31,0,22,1,4,0,0,0,0,0,124105,3482,4579,0,142238,6633,31081,151904,1789,40,435,33674,0,135013,4429,235,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,813.533,520,0,106,127412,369,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
normalized-ECgrid3x20split.cnf-plain.pb.metafix.opb.xz,0.21345257759094238,UNSATISFIABLE,0.196591,0.00354818,0.192952,0.131209,0.129926,0.0630256,0.128985,0,0,0.0614986,0.00296677,0.100453,0.00126861,0.00143811,0,0.017392,0.0124027,0.00096881,0.000614872,0,0,0.07,0.0325765,0.0137747,0,0,73376,10497,6529,30,1,121,0,488,0,0,2.9959,1,0.334015,6622,3,17,8.74857,2.10798e+07,0.134946,4.84297,26,0,0,102,17,0,0,567,0.000217126,2,1,0,2,0,0,54716,3872,2,0,0,0,0,0,0,0,66844,0,0,0,816405,0,1409995,66844,0,0,390035,294640,0,90378,488,0,6620,0,0,0,27674,0,27042,0,0,0,0,0,0,0,0,1,1,40.6667,482,0,1244,1796336,3186,16,16,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
normalized-sumineqArity4pyramidP0064.opb.xz,1.8865537643432617,UNSATISFIABLE,1.8537,0.0271398,1.82651,1.42574,0.140339,1.68618,1.14029,0,0,0.231671,0.00020738,0.851122,0.0828368,0.121251,0.00710285,0.195937,0.144296,0.114101,0.0431224,0,0,0.05,0.211618,0.271688,0,0,833744,1034906,24557,91,5,8580,0,0,66,2080,11.754,7.81594,0.500116,17357,1291,21988,8.96835,3163.24,0.256247,5.78428,10,0,0,0,24068,0,0,103194,0.000280123,2,0,0,21,6,0,71876,60,4744,534,127221,0,0,0,0,0,12745,113464,656663,0,3542798,2119454,18383661,13674608,84149,35816,547538,1674397,0,1893200,2146,0,24559,0,0,16071,22168,0,49348,0,0,360,0,0,0,0,0,1,1,nan,2146,0,2000,50448000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normalized-hw512-vm90p-dec.opb.negationfix.opb.xz,31.8257896900177,UNKNOWN,29.1783,9.85836,19.3199,15.6042,19.3199,0,0,0,0,0,0,1.54827,0,0,0,0,0.676907,0,0,0,0,0,0,0,0,0,3793,0,0,0,0,2429952,0,17286323,4745,1026,2.55973,127.357,0.500044,0,0,0,0,0,0,0,3793,512,2,0,1026,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88533335,0,0,10516,17281066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normalized-t2001.13queen13.1111226680.opb.xz,0.2776002883911133,UNSATISFIABLE,0.250536,0.000792368,0.249709,0.301276,0.249709,0,0.294434,0,0,0.0816264,2.7692e-05,0.122616,0,0.00170859,0,0.042717,0.0184795,0.00150788,0.00530139,0,0,0.01,0.0436382,0.0301136,0,0,96028,3900,1485,9,0,169,0,30,70,1,11.9307,17.4653,0.655906,260,58,1262,37.7899,3.5151e+09,0.52812,7.28671,160,0,0,0,1263,0,0,717,0.000509832,9,0,3,2145,52,0,10875,118,187,2,120817,0,0,0,0,0,4440,56953,30766,0,577692,184643,7473641,2416774,13552,10660,284712,598860,0,101255,101,0,1486,0,0,0,7495,0,2413,0,0,0,0,0,0,0,0,1,1,13,101,0,1098,1323090,17861,32,2,0,30,30,2,0,0,0,0,0,0,0,0,0,0,0,967,0
normalized-vertexcover-grid10x29.opb.xz,0.3966517448425293,UNSATISFIABLE,0.358424,0.00126267,0.35713,0.207022,0.35713,0,0.201027,0,0,0.0439461,1.4734e-05,0.242409,0,0.000877428,0,0.0666223,0.00498632,0.000766531,0.00200909,0,0,0.01,0.0378687,0.0217003,0,0,71088,4238,1824,11,0,290,0,580,1,0,2.4957,1.24785,0.5,575,393,877,62.2927,7.75422e+07,0.279564,18.7648,63,0,0,0,877,0,0,1760,0.00138413,0,9,0,711,0,0,13886,23,114,40,34911,0,0,0,0,0,35016,13910,7408,0,1141519,16890,5324871,760116,1377,441,273229,389766,0,77087,581,0,1824,0,0,0,8708,0,4601,0,0,0,0,1,0,0,0,1,1,145,581,0,898,1302100,11412,21,1,0,20,19,1,0,0,0,0,0,0,0,0,0,0,0,576,0
