filename,elapsed time,result
knapPI_5_50_1000_2_-1901.opb.bz2,0.027399539947509766,OPTIMUM FOUND
knapPI_5_50_10000_3_-21864.opb.bz2,0.021781444549560547,OPTIMUM FOUND
knapPI_5_100_1000_5_-4470.opb.bz2,0.027135372161865234,OPTIMUM FOUND
knapPI_5_100_10000_2_-23420.opb.bz2,0.028264760971069336,OPTIMUM FOUND
knapPI_5_100_1000_4_-3735.opb.bz2,0.04626941680908203,OPTIMUM FOUND
knapPI_5_50_1000_1_-2096.opb.bz2,0.020214557647705078,OPTIMUM FOUND
knapPI_5_50_1000_5_-2351.opb.bz2,0.03923344612121582,OPTIMUM FOUND
knapPI_5_100_10000_3_-31938.opb.bz2,0.11940169334411621,OPTIMUM FOUND
knapPI_5_100_10000_4_-37099.opb.bz2,0.12729668617248535,OPTIMUM FOUND
knapPI_5_500_1000_5_-22976.opb.bz2,0.22387433052062988,OPTIMUM FOUND
knapPI_5_200_1000_3_-6247.opb.bz2,0.12491798400878906,OPTIMUM FOUND
knapPI_5_50_1000_4_-1872.opb.bz2,0.021422624588012695,OPTIMUM FOUND
knapPI_5_500_1000_1_-7241.opb.bz2,0.13316679000854492,OPTIMUM FOUND
knapPI_5_50_10000_5_-22000.opb.bz2,0.053221702575683594,OPTIMUM FOUND
knapPI_5_500_10000_1_-70063.opb.bz2,0.43972086906433105,OPTIMUM FOUND
knapPI_5_200_10000_1_-28310.opb.bz2,0.054657697677612305,OPTIMUM FOUND
knapPI_5_5000_10000_1_-733679.opb.bz2,0.6303584575653076,OPTIMUM FOUND
knapPI_5_200_1000_4_-8020.opb.bz2,0.19710803031921387,OPTIMUM FOUND
knapPI_5_1000_1000_5_-46434.opb.bz2,0.8290512561798096,OPTIMUM FOUND
knapPI_5_1000_10000_1_-146390.opb.bz2,0.8895974159240723,OPTIMUM FOUND
knapPI_5_500_10000_5_-235050.opb.bz2,0.9991419315338135,OPTIMUM FOUND
knapPI_5_100_1000_2_-2399.opb.bz2,0.02453136444091797,OPTIMUM FOUND
knapPI_5_2000_1000_1_-28124.opb.bz2,0.9570949077606201,OPTIMUM FOUND
knapPI_5_500_10000_3_-158731.opb.bz2,0.8279902935028076,OPTIMUM FOUND
knapPI_5_1000_10000_2_-243637.opb.bz2,2.011803388595581,OPTIMUM FOUND
knapPI_5_50_10000_1_-21980.opb.bz2,0.022373676300048828,OPTIMUM FOUND
knapPI_5_500_10000_4_-194082.opb.bz2,0.5808134078979492,OPTIMUM FOUND
knapPI_5_1000_1000_3_-31556.opb.bz2,0.382490873336792,OPTIMUM FOUND
knapPI_5_50_10000_2_-18843.opb.bz2,0.035082101821899414,OPTIMUM FOUND
knapPI_5_100_10000_5_-43621.opb.bz2,0.204390287399292,OPTIMUM FOUND
knapPI_5_1000_10000_5_-468478.opb.bz2,2.5640218257904053,OPTIMUM FOUND
knapPI_5_500_1000_3_-15918.opb.bz2,1.984692096710205,OPTIMUM FOUND
knapPI_5_500_1000_2_-12369.opb.bz2,2.77854585647583,OPTIMUM FOUND
knapPI_5_100_10000_1_-23965.opb.bz2,0.03323030471801758,OPTIMUM FOUND
knapPI_5_5000_10000_2_-1193699.opb.bz2,3.2531747817993164,OPTIMUM FOUND
knapPI_5_5000_10000_3_-1594464.opb.bz2,3.396777391433716,OPTIMUM FOUND
knapPI_5_500_1000_4_-20267.opb.bz2,0.11111617088317871,OPTIMUM FOUND
knapPI_5_2000_10000_1_-292470.opb.bz2,3.8213748931884766,OPTIMUM FOUND
knapPI_5_200_1000_2_-4928.opb.bz2,0.05612540245056152,OPTIMUM FOUND
knapPI_5_50_10000_4_-18105.opb.bz2,0.163102388381958,OPTIMUM FOUND
knapPI_5_100_1000_3_-3094.opb.bz2,0.02585911750793457,OPTIMUM FOUND
knapPI_5_50_1000_3_-1944.opb.bz2,0.05884981155395508,OPTIMUM FOUND
knapPI_5_200_1000_1_-2706.opb.bz2,0.028055906295776367,OPTIMUM FOUND
knapPI_5_200_10000_3_-64848.opb.bz2,1.3686740398406982,OPTIMUM FOUND
knapPI_5_1000_10000_4_-393112.opb.bz2,2.3343393802642822,OPTIMUM FOUND
knapPI_5_1000_10000_3_-322069.opb.bz2,3.4184703826904297,OPTIMUM FOUND
knapPI_5_100_1000_1_-2295.opb.bz2,0.03032064437866211,OPTIMUM FOUND
knapPI_5_1000_1000_1_-14202.opb.bz2,0.26879119873046875,OPTIMUM FOUND
knapPI_5_5000_1000_4_-199316.opb.bz2,7.619220733642578,OPTIMUM FOUND
knapPI_5_2000_1000_2_-48006.opb.bz2,3.747401475906372,OPTIMUM FOUND
knapPI_5_200_10000_2_-45993.opb.bz2,0.06866717338562012,OPTIMUM FOUND
knapPI_5_1000_1000_2_-24297.opb.bz2,0.3119995594024658,OPTIMUM FOUND
knapPI_5_10000_10000_1_-1484157.opb.bz2,9.594588994979858,OPTIMUM FOUND
knapPI_5_10000_1000_3_-320932.opb.bz2,21.81147789955139,OPTIMUM FOUND
knapPI_2_50_10000_1_-13887.opb.bz2,0.017516374588012695,OPTIMUM FOUND
knapPI_2_500_10000_4_-134109.opb.bz2,1.8573589324951172,OPTIMUM FOUND
knapPI_5_10000_10000_4_-4012574.opb.bz2,26.118705987930298,OPTIMUM FOUND
knapPI_2_2000_10000_2_-327930.opb.bz2,4.635718822479248,OPTIMUM FOUND
knapPI_2_100_10000_2_-14736.opb.bz2,0.023176908493041992,OPTIMUM FOUND
knapPI_2_500_1000_2_-8249.opb.bz2,0.23742008209228516,OPTIMUM FOUND
knapPI_5_5000_1000_5_-233473.opb.bz2,30.785510301589966,OPTIMUM FOUND
knapPI_2_2000_10000_5_-662518.opb.bz2,13.719979524612427,OPTIMUM FOUND
knapPI_2_2000_1000_1_-18051.opb.bz2,0.7710573673248291,OPTIMUM FOUND
knapPI_2_500_1000_5_-16380.opb.bz2,0.3591625690460205,OPTIMUM FOUND
knapPI_2_100_1000_4_-2788.opb.bz2,0.10415291786193848,OPTIMUM FOUND
knapPI_2_50_10000_3_-15374.opb.bz2,0.049555063247680664,OPTIMUM FOUND
knapPI_2_5000_1000_5_-169304.opb.bz2,5.685720443725586,OPTIMUM FOUND
knapPI_2_2000_10000_1_-174231.opb.bz2,1.3824505805969238,OPTIMUM FOUND
knapPI_2_2000_1000_4_-55044.opb.bz2,5.015095233917236,OPTIMUM FOUND
knapPI_2_50_10000_2_-12453.opb.bz2,0.06130695343017578,OPTIMUM FOUND
knapPI_5_2000_1000_4_-80350.opb.bz2,49.95708227157593,OPTIMUM FOUND
knapPI_2_5000_10000_3_-1098450.opb.bz2,65.12635564804077,OPTIMUM FOUND
knapPI_2_10000_10000_4_-2800942.opb.bz2,35.50326704978943,OPTIMUM FOUND
knapPI_2_500_10000_3_-110514.opb.bz2,0.32639408111572266,OPTIMUM FOUND
knapPI_2_1000_1000_5_-33904.opb.bz2,2.414638042449951,OPTIMUM FOUND
knapPI_2_500_10000_5_-167641.opb.bz2,1.7237708568572998,OPTIMUM FOUND
knapPI_2_1000_10000_2_-165611.opb.bz2,0.7458181381225586,OPTIMUM FOUND
knapPI_2_200_10000_2_-30922.opb.bz2,0.2107856273651123,OPTIMUM FOUND
knapPI_2_100_1000_3_-2117.opb.bz2,0.06854867935180664,OPTIMUM FOUND
knapPI_2_2000_1000_5_-67455.opb.bz2,3.183901071548462,OPTIMUM FOUND
knapPI_2_5000_1000_2_-78517.opb.bz2,9.875142574310303,OPTIMUM FOUND
knapPI_2_200_1000_5_-6761.opb.bz2,1.2235901355743408,OPTIMUM FOUND
knapPI_2_50_10000_5_-17314.opb.bz2,0.04155540466308594,OPTIMUM FOUND
knapPI_2_100_10000_5_-34346.opb.bz2,0.08324074745178223,OPTIMUM FOUND
knapPI_2_100_10000_3_-22847.opb.bz2,0.11434078216552734,OPTIMUM FOUND
knapPI_2_2000_10000_4_-552322.opb.bz2,68.94620895385742,OPTIMUM FOUND
knapPI_2_5000_1000_3_-109727.opb.bz2,7.624301433563232,OPTIMUM FOUND
knapPI_2_1000_1000_1_-9052.opb.bz2,0.06941747665405273,OPTIMUM FOUND
knapPI_2_50_1000_5_-1683.opb.bz2,0.04221653938293457,OPTIMUM FOUND
knapPI_2_500_1000_3_-10764.opb.bz2,0.7449021339416504,OPTIMUM FOUND
knapPI_2_500_10000_2_-84358.opb.bz2,0.30631256103515625,OPTIMUM FOUND
knapPI_2_500_1000_4_-13910.opb.bz2,0.2613661289215088,OPTIMUM FOUND
knapPI_2_50_10000_4_-12918.opb.bz2,0.04601478576660156,OPTIMUM FOUND
knapPI_2_10000_10000_1_-894931.opb.bz2,11.221922874450684,OPTIMUM FOUND
knapPI_2_100_1000_1_-1514.opb.bz2,0.03948497772216797,OPTIMUM FOUND
knapPI_2_1000_10000_4_-273316.opb.bz2,2.4266271591186523,OPTIMUM FOUND
knapPI_2_1000_10000_5_-330511.opb.bz2,25.16722846031189,OPTIMUM FOUND
knapPI_2_2000_1000_3_-44230.opb.bz2,10.416480302810669,OPTIMUM FOUND
knapPI_2_5000_1000_4_-138587.opb.bz2,7.622782468795776,OPTIMUM FOUND
knapPI_2_200_1000_1_-1634.opb.bz2,0.07717776298522949,OPTIMUM FOUND
knapPI_2_10000_1000_4_-277139.opb.bz2,8.358486652374268,OPTIMUM FOUND
