filename,elapsed time,result
knapPI_16_20_1000_1_-2291.opb.bz2,0.0221102237701416,OPTIMUM FOUND
knapPI_16_50_1000_1_-3408.opb.bz2,0.02275562286376953,OPTIMUM FOUND
knapPI_16_20_1000_4_-2893.opb.bz2,0.01926445960998535,OPTIMUM FOUND
knapPI_16_20_1000_2_-2296.opb.bz2,0.021224260330200195,OPTIMUM FOUND
knapPI_16_100_1000_1_-4400.opb.bz2,0.025490760803222656,OPTIMUM FOUND
knapPI_16_20_1000_3_-2189.opb.bz2,0.03176999092102051,OPTIMUM FOUND
knapPI_16_200_1000_1_-5370.opb.bz2,0.030661821365356445,OPTIMUM FOUND
knapPI_16_20_1000_5_-3230.opb.bz2,0.0347285270690918,OPTIMUM FOUND
knapPI_16_50_1000_5_-4195.opb.bz2,0.03393244743347168,OPTIMUM FOUND
knapPI_16_100_1000_2_-3898.opb.bz2,0.04345417022705078,OPTIMUM FOUND
knapPI_16_100_1000_5_-8569.opb.bz2,0.04816555976867676,OPTIMUM FOUND
knapPI_16_100_1000_4_-8018.opb.bz2,0.0561065673828125,OPTIMUM FOUND
knapPI_16_50_1000_3_-3818.opb.bz2,0.06865096092224121,OPTIMUM FOUND
knapPI_16_200_1000_3_-13071.opb.bz2,0.048220157623291016,OPTIMUM FOUND
knapPI_16_50_1000_4_-3908.opb.bz2,0.05547213554382324,OPTIMUM FOUND
knapPI_16_200_1000_2_-7963.opb.bz2,0.03231644630432129,OPTIMUM FOUND
knapPI_16_200_1000_4_-15937.opb.bz2,0.07532930374145508,OPTIMUM FOUND
knapPI_16_1000_1000_1_-27147.opb.bz2,0.08096075057983398,OPTIMUM FOUND
knapPI_16_100_1000_3_-6166.opb.bz2,0.06113839149475098,OPTIMUM FOUND
knapPI_16_500_1000_5_-45921.opb.bz2,0.13115930557250977,OPTIMUM FOUND
knapPI_16_500_1000_2_-22574.opb.bz2,0.07977437973022461,OPTIMUM FOUND
knapPI_3_50_1000_5_-2415.opb.bz2,0.04552817344665527,OPTIMUM FOUND
knapPI_16_200_1000_5_-18008.opb.bz2,0.06466174125671387,OPTIMUM FOUND
knapPI_16_1000_1000_3_-64241.opb.bz2,0.17429542541503906,OPTIMUM FOUND
knapPI_16_2000_1000_1_-54945.opb.bz2,0.1811690330505371,OPTIMUM FOUND
knapPI_3_200_10000_1_-26330.opb.bz2,0.03768777847290039,OPTIMUM FOUND
knapPI_16_500_1000_3_-31941.opb.bz2,0.15120744705200195,OPTIMUM FOUND
"""knapPI_16_50_1000_2_-3322.opb.bz2""",0.2552628517150879,NO_OUTPUT
knapPI_3_200_10000_5_-93992.opb.bz2,0.07756924629211426,OPTIMUM FOUND
knapPI_3_200_1000_2_-4577.opb.bz2,0.10341930389404297,OPTIMUM FOUND
knapPI_16_5000_1000_1_-138116.opb.bz2,0.22876381874084473,OPTIMUM FOUND
knapPI_3_1000_1000_5_-46333.opb.bz2,0.07394933700561523,OPTIMUM FOUND
knapPI_3_1000_1000_3_-32480.opb.bz2,0.0974130630493164,OPTIMUM FOUND
knapPI_3_100_10000_2_-21726.opb.bz2,0.17261862754821777,OPTIMUM FOUND
knapPI_3_50_1000_2_-1678.opb.bz2,0.055066823959350586,OPTIMUM FOUND
knapPI_3_50_10000_4_-18382.opb.bz2,0.06925773620605469,OPTIMUM FOUND
knapPI_16_2000_1000_4_-156978.opb.bz2,0.33764147758483887,OPTIMUM FOUND
knapPI_16_500_1000_4_-38303.opb.bz2,0.29198646545410156,OPTIMUM FOUND
knapPI_16_1000_1000_5_-91854.opb.bz2,0.293931245803833,OPTIMUM FOUND
knapPI_16_5000_1000_2_-232847.opb.bz2,0.38475680351257324,OPTIMUM FOUND
knapPI_16_500_1000_1_-13145.opb.bz2,0.32019853591918945,OPTIMUM FOUND
knapPI_16_1000_1000_2_-44773.opb.bz2,0.40151047706604004,OPTIMUM FOUND
knapPI_3_200_10000_3_-61571.opb.bz2,0.057248830795288086,OPTIMUM FOUND
knapPI_3_1000_10000_2_-240124.opb.bz2,0.24602031707763672,OPTIMUM FOUND
knapPI_16_2000_1000_3_-128038.opb.bz2,0.47797060012817383,OPTIMUM FOUND
knapPI_3_100_1000_2_-2243.opb.bz2,0.05049014091491699,OPTIMUM FOUND
knapPI_16_10000_1000_1_-277046.opb.bz2,0.5213644504547119,OPTIMUM FOUND
knapPI_3_2000_10000_3_-644684.opb.bz2,0.26729583740234375,OPTIMUM FOUND
knapPI_3_100_10000_4_-36729.opb.bz2,0.2986104488372803,OPTIMUM FOUND
knapPI_3_100_1000_5_-4599.opb.bz2,0.27867746353149414,OPTIMUM FOUND
