filename,elapsed time,result,cpu time,parse time,solve time,solve time det,optimization time,top-down time,top-down time det,bottom-up solve time,bottom-up solve time det,conflict analysis time,learned minimize time,propagation time,constraint cleanup time,inprocessing time,garbage collection time,constraint learning time,time spent in activity heuristic,at-most-one detection time,at-most-one detection time det,time spent in lift degree optimization,number of lifted degrees,LP solve time,LP total time,LP total time det,cores,solutions,propagations,decisions,conflicts,restarts,inprocessing phases,original variables,auxiliary variables,input clauses,input cardinalities,input general constraints,input length average,input degree average,input strength average,learned clauses,learned cardinalities,learned general constraints,learned length average,learned degree average,learned strength average,learned LBD average,unit literals derived,pure literals,constraints satisfied at root,constraints simplified during database reduction,small coef constraints,large coef constraints,arbitrary coef constraints,probing calls,probing inprocessing time,unit lits due to probing,equalities due to probing,implications added due to probing,max implications in memory due to probing,detected at-most-ones,units derived during at-most-one detection,resolve steps,self-subsumptions,gcd simplifications,detected cardinalities,weakened non-implied,weakened non-implying,number of multiply-weakens on reason,number of multiply-weakens on conflict,number of direct multiply-weakens,number of indirect multiply-weakens,clausal propagations,cardinality propagations,watched propagations,counting propagations,watch lookups,watch backjump lookups,watch checks,propagation checks,blocking literal success,blocking literal fails,literal additions,saturation steps,unknown literals rounded up,trail pops,formula constraints,dominance breaking constraints,learned constraints,bound constraints,core-guided constraints,reduced constraints,encountered formula constraints,encountered dominance breaking constraints,encountered learned constraints,encountered bound constraints,encountered core-guided constraints,encountered reduced constraints,encountered detected at-most-ones,encountered detected equalities,encountered detected implications,CG unit cores,CG non-clausal cores,best upper bound,best lower bound,LP relaxation objective,LP constraints added,LP constraints removed,LP pivots,LP approximate operations,LP literal additions,LP calls,LP optimalities,LP no pivot count,LP infeasibilities,LP Farkas constraints,LP dual constraints,LP basis resets,LP cycling count,LP singular count,LP no primal count,LP no dual count,LP no farkas count,LP other issue count,LP Gomory cuts,LP learned cuts,LP deleted cuts,LP encountered Gomory constraints,LP encountered Farkas constraints,LP encountered dual constraints
normalized-50-750-false-45-90-4-4000opt.opb.xz,14.515773296356201,OPTIMUM FOUND,14.4922,0.133766,14.3584,16.2275,0.553262,6.24494,6.51229,7.56015,8.60812,3.57073,0.0903277,8.78101,0.324016,1.01241,0.0551915,1.34334,0.21183,1.00521,1.256,0,0,1.08,1.32216,3.33749,113,23,12967389,91114,42382,126,7,2025,594,43802,666,702,3.68322,1.45544,0.350356,56214,646,16432,35.0046,407075,0.115931,10.5874,1219,0,11105,27697,17134,0,0,20767,0.0127491,112,540,4660,68988,499,195,1335069,616084,10322,4,1220604,0,22718,6700,16511,3577,10188012,378177,2293502,0,83047040,9366349,309575968,39476869,9404409,4194372,9615069,19474175,0,13099804,41555,1726,57166,199,1690,9123,306677,2351,367902,1935,546724,903,24253,136,84161,4,0,-82,-82,nan,30324,0,6883,619575704,593,4,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,27,0
normalized-factor-size=9-P=269-Q=359.opb.xz,0.09136772155761719,OPTIMUM FOUND,0.0650028,0.000626345,0.0643462,0.0386938,0.00208307,0.0287643,0.0214669,0.0334988,0.0148609,0.0335105,0.000121386,0.0100318,0,0.000432636,0,0.0189687,0.000694369,0.00040773,0.000983222,0,0,0,0.00702753,0.00385134,2,2,10442,954,275,2,0,99,1,244,1,7,3.06349,1038.57,0.446334,91,0,208,32.5886,2.75204e+07,0.230432,8.1204,89,0,0,0,215,0,0,535,9.916e-05,1,4,10,223,0,0,5702,567,237,0,6653,0,68,53,91,7,8665,1,1389,0,95994,60540,199408,322526,7956,4611,48708,106911,0,11583,245,0,275,5,2,0,5180,0,423,3,0,0,0,0,48,2,0,269,269,188.984,245,0,627,462763,1056,31,31,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,48
normalized-NG.dot_unif_50null10mast_rapportOE2.0_TMAX180_K192_cod2.opb.xz,54.74205160140991,UNKNOWN,47.672,2.72052,44.9515,23.3034,44.9515,0,0,0,0,0,0,1.43282,0,0,0,0,0.148337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400896,0,32285334,1977,1,2.04749,1.01431,0.497356,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132216074,0,0,402763,31884549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-536523,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normalized-fir04_area_opers.opb.xz,0.18577909469604492,OPTIMUM FOUND,0.110862,0.0207006,0.0900642,0.106408,0.088478,0.000862973,0.000451196,0.000723182,0.000977495,0,0,0.0376828,0,0.0670721,0,0.00162474,0.000636535,0.0594862,0.067064,0,0,0.01,0.0368093,0.0321406,1,1,236105,12232,0,0,0,1614,1,5558,3,1,2.82542,1.42377,0.472632,0,774,0,5.35013,3.52972,0.747569,4.57235,3,0,3,0,1,0,0,11802,9.12e-06,0,661,0,7974,773,0,0,0,1,0,0,0,0,0,0,0,216798,19304,0,0,273577,0,43762,431121,0,0,2517,45268,0,248334,2783,2775,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,29,29,29,2780,0,779,5524668,1855,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normalized-ii32c3.opb.xz,77.70303153991699,OPTIMUM FOUND,77.6831,0.0335993,77.6494,131.689,0.20754,43.5867,66.1128,33.8552,65.3874,8.02937,0.176984,58.4579,1.54785,6.55062,0.0498544,9.73551,1.1831,6.54413,12.2074,0,0,3.6,3.98626,13.17,31,19,24993535,400246,108233,283,17,558,31,4736,83,31,20.3996,6.04845,0.367215,132434,4711,35698,128.921,6.2508e+07,0.0793988,22.9785,584,0,39313,41771,35729,0,0,202193,0.0509033,1,20,3934,22354,169,363,4889441,3946518,9213,5,8938878,0,11674,2512,9325,922,19740028,159156,4448960,0,1044472200,244407983,5820374753,307667780,45903064,14751908,54861023,100997905,0,25501624,4646,90,148303,52,62,20010,3891540,8245,878172,138,3334,182,6530,10,100192,30,1,261,261,174.5,3551,0,121537,2322509053,514433,254,174,0,80,99,188,0,0,0,0,0,0,0,0,0,0,0,1098,0
normalized-hw128-vm99p-opt.opb.negationfix.opb.xz,285.380245923996,UNKNOWN,283.495,0.817423,282.678,424.584,78.6084,128.463,187.236,75.6059,119.916,82.6418,0.0146496,88.0152,17.8309,51.8653,8.58142,71.043,7.0547,33.8432,32.4101,0,0,4.66,5.98366,45.7182,1,0,89566642,3269061,22827,80,4,180608,1,11382640,1413,342,2.07294,18.3891,0.500015,14568,3248,22766,5575.99,4.8758e+10,0.452091,59.5103,639,0,0,85,23109,0,0,530485,0.0150021,0,0,0,480710,3247,0,123483,45610,387,0,95068476,0,12446,6548,13184,0,136919,58026282,28845121,0,302897589,18763799,15991921392,10374599047,269,137,363942993,1269584539,0,92716644,3163,11381229,22827,1,2,14506,77316,9,46062,0,45,0,14,0,0,1,1,129,127,nan,3078,0,11682,8406150564,347247,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,37,0
normalized-mult_diagcomm_opt_greater_teq_nbits_10.opb.xz,0.40497398376464844,OPTIMUM FOUND,0.329634,0.0103918,0.319142,0.278199,0.317906,0.000658965,0.238464,0.000577277,0.000610212,0.0585939,0.000136204,0.153849,0,0.0192031,0,0.0199777,0.00223447,0.0184386,0.0117167,0,0,0.07,0.111559,0.0444052,3,1,60898,5315,1397,8,0,640,5,965,8,369,3.14232,2211.29,0.47548,358,0,1251,25.8017,5.97894e+08,0.425171,9.60659,5,0,0,0,1620,0,0,3563,0.000490018,0,162,211,1319,0,0,15777,278,202,0,13474,0,126,208,236,3,36327,111,22479,0,1395041,1063760,3481660,13725052,4619,8310,153056,345618,0,67605,1280,40,1397,8,14,0,8729,2008,3570,859,247,0,0,0,253,0,2,0,0,-1.45519e-11,1280,0,2002,7669616,2409,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111
normalized-mps-v2-20-10-p0548.opb.xz,64.0795350074768,OPTIMUM FOUND,64.05,0.00179255,64.0482,41.7837,0.123335,30.5116,20.0522,33.4133,21.7047,6.18012,0.000190797,55.7347,0.299219,0.274274,0.0059026,2.13811,0.128952,0.273627,0.173186,0,0,1.33,3.68005,3.06687,1,79,1120558,52410,16133,62,3,548,1,654,24,348,51.7885,7876.14,0.563045,12341,138,33501,105.861,2.5579e+09,0.395959,25.9449,257,73,2075,13707,33849,0,0,6783,0.040528,17,29,68,1043,86,49,117789,3730,833,6,1718779,0,7092,6389,12857,84,135598,38929,900774,0,218130364,157453457,2815959051,2501998646,410556,455732,10486713,34080000,0,1188868,255,536,26694,160,2,11795,41507,1146,48796,1943,0,3,53,1398,1,1,0,8691,8691,4902.19,139,0,27338,44882746,2195054,7032,6306,1452,726,1452,5784,0,0,0,0,0,0,0,0,0,0,0,20719,2223
normalized-libnkf-perl.cudf.trendy.opb.xz,42.728981256484985,OPTIMUM FOUND,39.8204,0.829968,38.9904,11.0975,22.4538,7.7084,1.35496,8.82823,1.41585,0.259983,0.00241112,12.0819,0,19.7158,0,1.04734,2.05949,0.388257,0.356307,0,0,0.08,1.02484,3.51408,239,209,8085595,3144356,1776,11,0,21104,62,4465479,1630,719,2.65129,1.33747e+09,0.496933,1899,15,29,26.7998,1.33607e+08,0.503855,2.33042,16633,0,152449,0,269,479,0,857,0.109771,982,256,22,6285,1,122,5478,114,3,0,50144,0,0,0,0,0,6913559,564138,407947,0,9509856,511809,15178365,583469491,1,1062,108232,26215933,0,11215129,99901,4367061,1842,719,147,0,5176,3,230,38,15,0,0,0,16,180,0,3258634294888,3258634294888,nan,96731,0,2000,652508000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normalized-m50_100_70_70.r.opb.xz,0.03624725341796875,OPTIMUM FOUND,0.00983078,0.00127626,0.00852158,0.0109756,0.00782209,0.000668356,0.000997314,3.1137e-05,0.000106809,0.000295515,7.55e-07,0.000172058,0,0.00313287,0,0.000193047,0.000139353,5.2662e-05,4.93034e-05,0,0,0.01,0.0086565,0.00837676,1,2,250,434,27,0,0,100,1,51,6,0,71.9825,7.87719,0.0997246,8,13,7,45.5714,14.6071,0.460106,25.9286,1,0,0,0,7,0,0,202,1.344e-06,0,0,0,0,0,0,92,0,0,1,230,0,0,0,0,0,29,153,13,0,2102,27,30171,7070,0,0,6688,11830,0,710,50,0,27,5,2,0,33,0,40,19,0,0,0,0,0,0,1,2,2,1.34168,50,0,258,903000,2730,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
