filename,elapsed time,result,cpu time,parse time,solve time,solve time det,optimization time,top-down time,top-down time det,bottom-up solve time,bottom-up solve time det,conflict analysis time,learned minimize time,propagation time,constraint cleanup time,inprocessing time,garbage collection time,constraint learning time,time spent in activity heuristic,at-most-one detection time,at-most-one detection time det,time spent in lift degree optimization,number of lifted degrees,LP solve time,LP total time,LP total time det,cores,solutions,propagations,decisions,conflicts,restarts,inprocessing phases,original variables,auxiliary variables,input clauses,input cardinalities,input general constraints,input length average,input degree average,input strength average,learned clauses,learned cardinalities,learned general constraints,learned length average,learned degree average,learned strength average,learned LBD average,unit literals derived,pure literals,constraints satisfied at root,constraints simplified during database reduction,small coef constraints,large coef constraints,arbitrary coef constraints,probing calls,probing inprocessing time,unit lits due to probing,equalities due to probing,implications added due to probing,max implications in memory due to probing,detected at-most-ones,units derived during at-most-one detection,resolve steps,self-subsumptions,gcd simplifications,detected cardinalities,weakened non-implied,weakened non-implying,number of multiply-weakens on reason,number of multiply-weakens on conflict,number of direct multiply-weakens,number of indirect multiply-weakens,clausal propagations,cardinality propagations,watched propagations,counting propagations,watch lookups,watch backjump lookups,watch checks,propagation checks,blocking literal success,blocking literal fails,literal additions,saturation steps,unknown literals rounded up,trail pops,formula constraints,dominance breaking constraints,learned constraints,bound constraints,core-guided constraints,reduced constraints,encountered formula constraints,encountered dominance breaking constraints,encountered learned constraints,encountered bound constraints,encountered core-guided constraints,encountered reduced constraints,encountered detected at-most-ones,encountered detected equalities,encountered detected implications,CG unit cores,CG non-clausal cores,best upper bound,best lower bound,LP relaxation objective,LP constraints added,LP constraints removed,LP pivots,LP approximate operations,LP literal additions,LP calls,LP optimalities,LP no pivot count,LP infeasibilities,LP Farkas constraints,LP dual constraints,LP basis resets,LP cycling count,LP singular count,LP no primal count,LP no dual count,LP no farkas count,LP other issue count,LP Gomory cuts,LP learned cuts,LP deleted cuts,LP encountered Gomory constraints,LP encountered Farkas constraints,LP encountered dual constraints
normalized-rand6reg-v101-n1.opb.xz,0.1416997909545898,UNSATISFIABLE,0.0667041,0.00244796,0.064155,0.0374234,0.064155,0.0,0.0327662,0.0,0.0,0.0131491,0.0,0.0164729,0.0,0.0045763,0.0,0.0266422,0.00248782,0.0038193,0.00232907,0.0,0.0,0.0,0.0121596,0.00428166,0.0,0.0,10954.0,1551.0,220.0,2.0,0.0,303.0,0.0,101.0,101.0,0.0,6.0,3.0,0.5,33.0,129.0,182.0,115.613,75.6541,0.373844,38.1773,0.0,0.0,0.0,0.0,182.0,0.0,0.0,1036.0,4.5119e-05,0.0,0.0,0.0,1007.0,121.0,0.0,1379.0,0.0,2.0,3.0,1679.0,0.0,0.0,0.0,0.0,0.0,625.0,9703.0,275.0,0.0,38005.0,2009.0,656942.0,239846.0,0.0,0.0,59552.0,141381.0,0.0,12725.0,202.0,0.0,219.0,0.0,0.0,0.0,1036.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.5,202.0,0.0,178.0,215736.0,2424.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
normalized-sha1-size80-round21-3.opb.xz,31.3264377117157,OPTIMUM FOUND,31.2774,0.0608826,31.2165,14.0837,0.114684,31.1018,13.8605,0.0,0.0,7.6811,0.135986,18.791,0.461939,0.417496,0.0398221,4.00115,0.688938,0.388649,0.147824,0.0,0.0,0.41,1.44348,1.45063,0.0,1.0,6154178.0,365496.0,42622.0,126.0,7.0,3968.0,0.0,6980.0,0.0,2073.0,4.51453,2.02298,0.36936,35252.0,6.0,30335.0,81.2849,4934410.0,0.122711,28.4398,582.0,0.0,690.0,2257.0,32408.0,0.0,0.0,84351.0,0.000967937,0.0,163.0,48.0,2093.0,6.0,2.0,1048872.0,29208.0,7039.0,0.0,968252.0,0.0,0.0,0.0,0.0,0.0,1707107.0,1465.0,4396274.0,0.0,52390028.0,30394191.0,328432717.0,105008171.0,3935727.0,3086897.0,11823625.0,27618804.0,0.0,6561716.0,8970.0,83.0,43823.0,0.0,0.0,21369.0,878191.0,42.0,169880.0,0.0,0.0,215.0,35.0,0.0,503.0,0.0,0.0,0.0,0.0,552.747,7512.0,0.0,7453.0,263381567.0,25011.0,7.0,4.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
normalized-t2001.13queen13.1110971097.opb.xz,0.5921335220336914,OPTIMUM FOUND,0.566428,0.000941484,0.56544,0.539375,0.00366133,0.561779,0.532511,0.0,0.0,0.0605285,9.5818e-05,0.403761,0.00636422,0.0980039,0.000284069,0.0913883,0.00409212,0.0977681,0.0692262,0.0,0.0,0.02,0.070075,0.0540928,0.0,1.0,122637.0,5415.0,2017.0,13.0,1.0,169.0,0.0,32.0,74.0,2.0,13.2685,25.7315,0.655875,570.0,124.0,2256.0,48.2,4259560000.0,0.461316,6.8478,1.0,0.0,28.0,747.0,2258.0,0.0,0.0,1378.0,0.00050255,0.0,0.0,28.0,2819.0,108.0,0.0,15170.0,4187.0,302.0,7.0,152765.0,0.0,0.0,0.0,0.0,0.0,5650.0,81841.0,30514.0,0.0,1929570.0,237377.0,18998506.0,3728057.0,35343.0,30324.0,436159.0,1016281.0,0.0,130068.0,108.0,0.0,2733.0,0.0,0.0,0.0,10420.0,0.0,3481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,101.0,0.0,2215.0,2669075.0,30860.0,57.0,8.0,0.0,49.0,66.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267.0,2.0
normalized-ECgrid5x90split.cnf-extracted.pb.metafix.opb.xz,225.33969831466675,UNSATISFIABLE,225.267,0.00365534,225.263,139.137,0.157508,225.106,139.108,0.0,0.0,43.8375,2.06941,151.694,5.51579,1.52208,0.463005,22.7938,6.21121,1.48455,1.0549,0.0,0.0,4.88,12.4212,13.9143,0.0,0.0,27987651.0,7794793.0,2559145.0,4349.0,289.0,901.0,0.0,16.0,1272.0,0.0,3.97516,1.98758,0.5,2553335.0,11746.0,540807.0,19.8938,109356000.0,0.0863324,11.5971,27.0,0.0,11873.0,3001.0,540807.0,0.0,0.0,533028.0,0.182914,4.0,2.0,2.0,60.0,5.0,0.0,12369498.0,2068676.0,586186.0,5379.0,5365982.0,0.0,0.0,0.0,0.0,0.0,4112313.0,10369776.0,10633255.0,0.0,843347221.0,37054469.0,4040639599.0,516111649.0,201044767.0,26998999.0,268575664.0,305466056.0,0.0,38341567.0,1288.0,0.0,2561713.0,0.0,0.0,538969.0,704516.0,0.0,11631036.0,0.0,0.0,30685.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,450.5,1258.0,0.0,113055.0,568440540.0,8432440.0,5629.0,5581.0,880.0,48.0,48.0,5083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3260.0,1.0
normalized-ECgrid5x70split.opb.xz,37.916635036468506,UNSATISFIABLE,37.8396,0.00644424,37.8331,51.9429,0.182242,37.6508,51.93,0.0,0.0,6.72428,0.275588,26.1184,0.825806,0.271089,0.0664068,4.05786,1.01003,0.264665,0.379249,0.0,0.0,1.59,2.29467,5.19586,0.0,0.0,9013019.0,2487853.0,831737.0,1787.0,103.0,701.0,0.0,2.0,702.0,0.0,3.99432,1.99716,0.5,829208.0,5761.0,168190.0,23.8225,222663000.0,0.0907916,12.0953,21.0,0.0,0.0,1605.0,168190.0,0.0,0.0,149896.0,0.0381464,0.0,1.0,0.0,5.0,0.0,0.0,4155519.0,739890.0,144246.0,3086.0,2475569.0,0.0,0.0,0.0,0.0,0.0,1303150.0,3663373.0,3099381.0,0.0,333218111.0,13865250.0,1522077304.0,202583000.0,43117030.0,14369846.0,86470928.0,109156086.0,0.0,12332589.0,704.0,0.0,832979.0,0.0,0.0,167262.0,490435.0,0.0,3653497.0,0.0,0.0,10326.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,350.5,702.0,0.0,46065.0,129166260.0,3496542.0,3059.0,3029.0,524.0,30.0,30.0,2862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,1.0
normalized-dbst_v40_e600_d20_mw10_9.opb.PB06.opb.xz,54.69273996353149,OPTIMUM FOUND,54.6063,4.07013,50.5361,35.2734,50.4809,0.0552067,0.0270537,0.0,0.0,0.00581545,9.492e-05,0.246044,0.0,0.217285,0.0,0.00702944,0.00292293,0.195054,0.123769,0.0,0.0,23.98,98.267,34.0096,0.0,1.0,149237.0,6657.0,115.0,1.0,0.0,2800.0,0.0,986840.0,82.0,3160.0,3.18915,1.44158,0.333573,95.0,49.0,14.0,200.323,231.741,0.308608,48.6392,0.0,0.0,0.0,0.0,3174.0,0.0,0.0,2003.0,0.000169278,0.0,0.0,0.0,3509.0,43.0,0.0,1408.0,39.0,0.0,0.0,7941.0,0.0,0.0,0.0,0.0,0.0,7159.0,141771.0,106.0,0.0,1730861.0,5543.0,2358155.0,277901.0,9230.0,139.0,90845.0,6408053.0,0.0,156009.0,990082.0,0.0,115.0,0.0,0.0,0.0,1212.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,990082.0,0.0,2000.0,6315040000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normalized-pigeon-cardinality-85-80.opb.xz,0.6628479957580566,UNSATISFIABLE,0.500632,0.00896857,0.491617,0.47407,0.491617,0.0,0.0333607,0.0,0.0,0.0268082,0.0,0.0711178,0.0,0.38143,0.0,0.00662207,0.0251452,0.0561256,0.100103,0.0,0.0,0.04,0.140173,0.146486,0.0,0.0,417485.0,9089.0,43.0,0.0,0.0,6800.0,0.0,268685.0,80.0,0.0,2.04937,1.02471,0.499991,0.0,73.0,0.0,1245.29,660.479,0.723775,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2587.0,3.2957e-05,0.0,0.0,0.0,5052.0,31.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201581.0,214127.0,0.0,0.0,216619.0,0.0,146183.0,456061.0,0.0,0.0,98267.0,1283572.0,0.0,426617.0,165.0,268600.0,42.0,0.0,0.0,0.0,163.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,165.0,0.0,2000.0,27200000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normalized-subsetcard-eq-random4regular-75.opb.xz,0.0334959030151367,UNSATISFIABLE,0.0168467,0.00296127,0.0137954,0.00374177,0.0137954,0.0,0.0,0.0,0.0,0.0,0.0,0.000232287,0.0,0.000750389,0.0,0.0,9.265e-05,0.000519836,0.00018881,0.0,0.0,0.01,0.0,0.00312855,0.0,0.0,0.0,602.0,0.0,0.0,0.0,301.0,0.0,0.0,300.0,0.0,4.01333,2.00667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,0.0,1423.0,0.0,0.0,0.0,602.0,2408.0,0.0,602.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,300.0,0.0,363.0,437052.0,602.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normalized-robin12.opb.xz,5.826992750167847,OPTIMUM FOUND,5.6782,0.0357358,5.64241,2.50115,1.08737,4.55504,1.91655,0.0,0.0,1.35809,0.000344176,1.29303,0.0645932,0.315965,0.0,1.83397,0.294628,0.215573,0.173978,0.0,0.0,0.21,1.78769,0.469185,0.0,1.0,1114638.0,32065.0,2905.0,14.0,1.0,4356.0,0.0,264.0,336.0,0.0,72.6,43.32,0.558017,436.0,562.0,1984.0,418.039,477.236,0.272092,44.0137,0.0,0.0,0.0,20.0,1984.0,0.0,0.0,3492.0,0.000680673,0.0,0.0,0.0,16188.0,57.0,0.0,27447.0,1396.0,1.0,0.0,980309.0,0.0,0.0,0.0,0.0,0.0,12258.0,1062262.0,25892.0,0.0,1432709.0,122918.0,56090002.0,23958302.0,1360.0,894.0,3451259.0,5030881.0,0.0,1149608.0,600.0,0.0,2925.0,0.0,0.0,0.0,18635.0,0.0,8812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,600.0,0.0,2000.0,87120000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normalized-j6042_1-sat.opb.xz,0.6440842151641846,OPTIMUM FOUND,0.61437,0.108415,0.505904,0.237645,0.504467,0.00143758,0.000513897,0.0,0.0,0.000902284,0.0,0.0867596,0.0,0.118705,0.0,0.000291416,0.00186357,0.0977869,0.100063,0.0,0.0,0.18,0.761632,0.11302,0.0,1.0,377180.0,2661.0,1.0,0.0,0.0,10248.0,0.0,20564.0,1.0,231.0,1.84492,1.48168,0.642627,146.0,49.0,0.0,2.44103,1.48205,0.584046,1.67692,8640.0,0.0,15540.0,0.0,231.0,0.0,0.0,2598.0,0.000113148,0.0,126.0,132.0,11461.0,49.0,61.0,546.0,0.0,12.0,1.0,393.0,0.0,0.0,0.0,0.0,0.0,341198.0,6341.0,23389.0,0.0,394026.0,15355.0,236825.0,427355.0,0.0,0.0,1589.0,138664.0,0.0,371215.0,19317.0,1479.0,14.0,0.0,0.0,0.0,544.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,3835.0,0.0,2000.0,20986000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
