filename,elapsed time,result,cpu time,parse time,solve time,solve time det,optimization time,top-down time,top-down time det,bottom-up solve time,bottom-up solve time det,conflict analysis time,learned minimize time,propagation time,constraint cleanup time,inprocessing time,garbage collection time,constraint learning time,time spent in activity heuristic,at-most-one detection time,at-most-one detection time det,time spent in lift degree optimization,number of lifted degrees,LP solve time,LP total time,LP total time det,cores,solutions,propagations,decisions,conflicts,restarts,inprocessing phases,original variables,auxiliary variables,input clauses,input cardinalities,input general constraints,input length average,input degree average,input strength average,learned clauses,learned cardinalities,learned general constraints,learned length average,learned degree average,learned strength average,learned LBD average,unit literals derived,pure literals,constraints satisfied at root,constraints simplified during database reduction,small coef constraints,large coef constraints,arbitrary coef constraints,probing calls,probing inprocessing time,unit lits due to probing,equalities due to probing,implications added due to probing,max implications in memory due to probing,detected at-most-ones,units derived during at-most-one detection,resolve steps,self-subsumptions,gcd simplifications,detected cardinalities,weakened non-implied,weakened non-implying,number of multiply-weakens on reason,number of multiply-weakens on conflict,number of direct multiply-weakens,number of indirect multiply-weakens,clausal propagations,cardinality propagations,watched propagations,counting propagations,watch lookups,watch backjump lookups,watch checks,propagation checks,blocking literal success,blocking literal fails,literal additions,saturation steps,unknown literals rounded up,trail pops,formula constraints,dominance breaking constraints,learned constraints,bound constraints,core-guided constraints,reduced constraints,encountered formula constraints,encountered dominance breaking constraints,encountered learned constraints,encountered bound constraints,encountered core-guided constraints,encountered reduced constraints,encountered detected at-most-ones,encountered detected equalities,encountered detected implications,CG unit cores,CG non-clausal cores,best upper bound,best lower bound,LP relaxation objective,LP constraints added,LP constraints removed,LP pivots,LP approximate operations,LP literal additions,LP calls,LP optimalities,LP no pivot count,LP infeasibilities,LP Farkas constraints,LP dual constraints,LP basis resets,LP cycling count,LP singular count,LP no primal count,LP no dual count,LP no farkas count,LP other issue count,LP Gomory cuts,LP learned cuts,LP deleted cuts,LP encountered Gomory constraints,LP encountered Farkas constraints,LP encountered dual constraints
normalized-ECgrid5x90split.cnf-extracted.pb.metafix.opb.xz,62.49893951416016,UNSATISFIABLE,62.4225,0.01344,62.409,86.6417,0.0631881,62.3458,86.6129,0.0,0.0,14.3809,0.871253,40.3425,1.44937,0.48362,0.191576,5.16331,2.70417,0.462514,0.808067,0.0,0.0,2.22,3.33548,8.66574,0.0,0.0,21754041.0,7637518.0,2547554.0,4348.0,288.0,901.0,0.0,13.0,1269.0,0.0,3.97972,1.98986,0.5,2545882.0,10267.0,150147.0,15.0912,2429900.0,0.0837322,9.54017,15.0,0.0,16837.0,6824.0,150147.0,0.0,0.0,531334.0,0.0680878,1.0,2.0,1.0,40.0,0.0,0.0,12839969.0,2386057.0,6323.0,3344.0,609927.0,0.0,15377.0,1048.0,331.0,0.0,5277987.0,7983616.0,5767608.0,0.0,600075704.0,18014465.0,1608987285.0,169554434.0,22362447.0,9359564.0,262736434.0,189787225.0,0.0,31939101.0,1282.0,0.0,2554322.0,0.0,0.0,149068.0,484578.0,0.0,12349615.0,0.0,0.0,5466.0,0.0,0.0,61.0,0.0,0.0,1.0,1.0,450.5,1258.0,0.0,81285.0,408700980.0,5022854.0,2849.0,2817.0,30.0,32.0,32.0,2799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0
normalized-rand6reg-v101-n1.opb.xz,1.2927842140197754,UNSATISFIABLE,1.24389,0.0024851,1.2413,1.25334,0.777656,0.463647,1.24855,0.0,0.0,0.214722,0.000980612,0.754915,0.0152563,0.0232255,0.0,0.251692,0.0362411,0.0223961,0.023647,0.0,0.0,0.09,0.122262,0.125511,0.0,0.0,193010.0,23424.0,5700.0,29.0,1.0,303.0,0.0,101.0,101.0,0.0,6.0,3.0,0.5,1488.0,288.0,4842.0,99.3249,2661490000.0,0.173275,41.7401,7.0,0.0,0.0,569.0,4842.0,0.0,0.0,2093.0,0.00174025,0.0,0.0,0.0,1387.0,208.0,0.0,34009.0,12465.0,560.0,53.0,101822.0,0.0,772.0,369.0,855.0,0.0,17775.0,117108.0,44653.0,0.0,5413117.0,154459.0,44448567.0,6321955.0,147463.0,52027.0,1300540.0,3227194.0,0.0,222128.0,202.0,0.0,6269.0,0.0,0.0,0.0,19497.0,0.0,14342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.5,202.0,0.0,3328.0,4033536.0,80640.0,145.0,133.0,4.0,12.0,12.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,9.0
normalized-t2001.13queen13.1110971097.opb.xz,1.3275158405303955,OPTIMUM FOUND,1.28074,0.00284805,1.2778,1.57791,0.0112649,1.26653,1.57183,0.0,0.0,0.177338,0.000155011,0.928759,0.00491169,0.0872077,0.0,0.15972,0.0157568,0.0864081,0.0748629,0.0,0.0,0.15,0.160109,0.158227,0.0,1.0,269842.0,10687.0,4557.0,23.0,1.0,169.0,0.0,30.0,70.0,1.0,11.9307,16.8515,0.655887,836.0,133.0,4134.0,46.7215,4870140000.0,0.454823,11.9261,0.0,0.0,0.0,277.0,4135.0,0.0,0.0,1379.0,0.00294134,0.0,0.0,2.0,2709.0,101.0,0.0,34211.0,5616.0,630.0,22.0,369204.0,0.0,724.0,1449.0,2082.0,0.0,11490.0,142765.0,103425.0,0.0,6696089.0,770655.0,76883863.0,9620368.0,164088.0,127707.0,1122690.0,2585216.0,0.0,285086.0,101.0,0.0,4834.0,0.0,0.0,0.0,21882.0,0.0,7508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,101.0,0.0,6810.0,8206050.0,88600.0,166.0,23.0,0.0,143.0,143.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4820.0,1.0
normalized-sha1-size80-round21-3.opb.xz,391.5524787902832,OPTIMUM FOUND,391.502,0.0328488,391.469,264.636,0.101735,391.367,264.413,0.0,0.0,94.636,1.02063,245.657,5.39152,2.56564,0.37197,45.2101,7.86065,2.5283,1.37091,0.0,0.0,8.09,17.0838,26.4844,0.0,1.0,60387812.0,2409995.0,434446.0,1020.0,57.0,3968.0,0.0,6979.0,0.0,2067.0,4.51415,2.022,0.369277,425484.0,19.0,309197.0,127.552,8945270.0,0.100459,35.3546,582.0,0.0,690.0,2629.0,311264.0,0.0,0.0,613751.0,0.0282398,0.0,163.0,86.0,2133.0,10.0,2.0,12581020.0,670729.0,106541.0,6.0,11400209.0,0.0,229459.0,46473.0,91376.0,0.0,15905628.0,9606.0,44002727.0,0.0,1082278117.0,718187001.0,8558780291.0,3001520712.0,41430079.0,32816113.0,185165500.0,488430814.0,0.0,63231673.0,8963.0,83.0,436007.0,0.0,0.0,296157.0,8911262.0,768.0,3658894.0,0.0,0.0,4313.0,75.0,1.0,5706.0,0.0,0.0,0.0,0.0,552.747,7512.0,0.0,134120.0,4739666680.0,745064.0,129.0,126.0,0.0,1.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
normalized-dbst_v40_e600_d20_mw10_9.opb.PB06.opb.xz,59.80102872848511,OPTIMUM FOUND,59.6584,4.03722,55.6211,35.2605,55.5918,0.0292516,0.0140839,0.0,0.0,0.00236805,6.1271e-05,0.256215,0.0,0.198376,0.0,0.00309008,0.00178275,0.192233,0.123836,0.0,0.0,26.47,108.51,34.0096,0.0,1.0,144897.0,6093.0,105.0,1.0,0.0,2800.0,0.0,986840.0,82.0,3160.0,3.18915,1.44158,0.333573,98.0,45.0,4.0,120.197,14.0544,0.296384,46.6735,0.0,0.0,0.0,0.0,3164.0,0.0,0.0,1994.0,0.000122102,0.0,0.0,0.0,3502.0,42.0,0.0,754.0,24.0,0.0,0.0,1654.0,0.0,0.0,0.0,0.0,0.0,5149.0,139470.0,153.0,0.0,1736624.0,4887.0,2239498.0,228257.0,8888.0,196.0,47774.0,6364122.0,0.0,151095.0,990082.0,0.0,105.0,0.0,0.0,0.0,605.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,990082.0,0.0,2000.0,6315040000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normalized-pigeon-cardinality-85-80.opb.xz,0.4729576110839844,UNSATISFIABLE,0.41478,0.0270787,0.387598,0.442573,0.387598,0.0,0.0,0.0,0.0,0.0,0.0,0.0319107,0.0,0.303795,0.0,0.000265108,0.00239218,0.0363899,0.100064,0.0,0.0,0.08,0.0,0.148389,0.0,0.0,414509.0,2595.0,0.0,0.0,0.0,6800.0,0.0,268685.0,80.0,0.0,2.04937,1.02471,0.499991,0.0,31.0,0.0,81.0645,80.0645,0.98764,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2595.0,0.0,0.0,0.0,0.0,5051.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200897.0,213612.0,0.0,0.0,214698.0,0.0,116037.0,436185.0,0.0,0.0,13600.0,1106626.0,0.0,417104.0,165.0,268600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,165.0,0.0,1787.0,24303200.0,13600.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normalized-subsetcard-eq-random4regular-75.opb.xz,0.0610790252685546,UNSATISFIABLE,0.00361252,0.000856498,0.00271173,0.00334586,0.00271173,0.0,0.0,0.0,0.0,0.0,0.0,5.9723e-05,0.0,0.000195182,0.0,0.0,2.3615e-05,0.000135039,0.00018843,0.0,0.0,0.0,0.0,0.00273302,0.0,0.0,0.0,602.0,0.0,0.0,0.0,301.0,0.0,0.0,300.0,0.0,4.01333,2.00667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.0,0.0,1416.0,0.0,0.0,0.0,602.0,2408.0,0.0,602.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,300.0,0.0,302.0,363608.0,602.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normalized-ECgrid5x70split.opb.xz,439.4099061489105,UNSATISFIABLE,439.296,0.00166307,439.295,213.988,0.683891,438.611,213.976,0.0,0.0,63.5802,2.43394,328.548,7.97946,3.63677,0.678386,40.2861,7.54181,3.57614,1.61013,0.0,0.0,5.94,26.9654,21.3994,0.0,0.0,21269783.0,5044118.0,2033378.0,4024.0,234.0,701.0,0.0,2.0,702.0,0.0,3.99432,1.99716,0.5,2034464.0,14000.0,638365.0,30.6588,644355000.0,0.0875892,13.7916,12.0,0.0,0.0,10972.0,638365.0,0.0,0.0,338998.0,0.479455,2.0,1.0,0.0,12.0,0.0,0.0,10280099.0,1929551.0,523746.0,8517.0,12217509.0,0.0,442457.0,246898.0,627435.0,0.0,2749417.0,7151168.0,9098795.0,0.0,967246286.0,78783013.0,12427557500.0,2154560257.0,385358562.0,31283941.0,246822875.0,447779011.0,0.0,28347270.0,704.0,0.0,2039543.0,0.0,0.0,631660.0,624104.0,0.0,9609511.0,0.0,0.0,41427.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,350.5,702.0,0.0,135526.0,380014904.0,15036546.0,15974.0,15934.0,5164.0,40.0,40.0,15529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054.0,3.0
normalized-j6042_1-sat.opb.xz,0.8884296417236328,OPTIMUM FOUND,0.826977,0.136087,0.690836,0.237754,0.689565,0.00127074,0.000607843,0.0,0.0,0.000962348,0.0,0.113905,0.0,0.152163,0.0,0.000263661,0.00166796,0.123754,0.100069,0.0,0.0,0.17,1.06532,0.11302,0.0,1.0,378172.0,2913.0,1.0,0.0,0.0,10248.0,0.0,20564.0,1.0,231.0,1.84492,1.48168,0.642627,76.0,49.0,0.0,2.832,1.928,0.651667,2.208,8640.0,0.0,15540.0,0.0,231.0,0.0,0.0,2824.0,5.0287e-05,0.0,105.0,59.0,10836.0,49.0,61.0,672.0,0.0,12.0,1.0,535.0,0.0,13.0,1.0,7.0,0.0,339424.0,8261.0,24305.0,0.0,390766.0,13927.0,224603.0,438122.0,2.0,0.0,2028.0,138986.0,0.0,372462.0,19317.0,1479.0,17.0,0.0,0.0,0.0,662.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,3835.0,0.0,2000.0,20986000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normalized-t3002.11tsp11.1900553606.opb.xz,1.6831552982330322,OPTIMUM FOUND,1.66495,0.0170614,1.64777,1.86231,0.0177696,1.63,1.85263,0.0,0.0,0.301926,0.00298533,1.05065,0.0318529,0.0248968,0.00159116,0.243661,0.0396964,0.0243774,0.0239313,0.0,0.0,0.23,0.241839,0.18838,0.0,1.0,589759.0,17710.0,9202.0,37.0,2.0,231.0,0.0,2684.0,22.0,1.0,3.08016,1.29922,0.351173,9243.0,152.0,4002.0,37.2518,27565100.0,0.137124,10.7146,0.0,0.0,0.0,3790.0,4003.0,0.0,0.0,2082.0,0.00138492,0.0,0.0,0.0,1117.0,80.0,0.0,91825.0,48762.0,2984.0,1.0,683793.0,0.0,1232.0,518.0,1052.0,0.0,254079.0,93787.0,216935.0,0.0,6243599.0,314433.0,69307856.0,9902339.0,477001.0,61650.0,1636452.0,2965203.0,0.0,616671.0,2707.0,0.0,12992.0,0.0,0.0,281.0,69784.0,0.0,21849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2707.0,0.0,3796.0,31651048.0,13926.0,44.0,7.0,0.0,37.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,16.0
